"fuente","team_name","pitcher","player_id","ip","gs","gp","w","l","era","whip","fip","siera","k9","bb9","hr9","sow","k_pct","bb_pct","k_bb_diff","gb_pct","fb_pct","hr_fb_pct","pitches_per_ip","strike_pct","lob_pct","era_fip_diff","era_fip_label","reg_risk_score","reg_risk_label","stress_index","stress_label"
"2026","Pericos de Puebla","Edgar Rodriguez",702924,6.2,0,8,0,0,2.7,1.5,1.53709677419355,3.22,6.75,0,0,NA,17.2,0,17.2,69.2,30.8,0,14.4,0.65,0,1.16,"📈 Unlucky — va a mejorar",28.1,"↘ Ligeramente bajo promedio",0,"🟢 Bajo"
"2026","Pericos de Puebla","Ivan Salas",532893,6.1,0,10,0,0,9.95,2.05,4.29754098360656,3.64,8.53,2.84,1.42,3,18.8,6.2,12.6,69.2,30.8,25,18.47,0.66,70,5.65,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",38.3,"🟢 Bajo"
"2025 (sin datos 2026)","Pericos de Puebla","Jose Guzman",807698,5,0,6,1,0,16.2,3.4,11.75,5.49,7.2,7.2,5.4,1,11.4,11.4,0,58.3,41.7,60,26.4,0.58,0,4.45,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Piratas de Campeche","Jake Thompson",622097,61.2,15,15,2,5,6.86,1.7,5.48660130718954,4.95,5.25,3.5,1.61,1.5,12.6,8.4,4.2,58.5,41.5,18.6,16.67,0.61,NA,1.37,"📈 Unlucky — va a mejorar",71.5,"↗ Ligeramente sobre promedio",55.5,"🟡 Moderado"
"2026","Piratas de Campeche","Bobby Milacki",673872,42.1,10,11,1,3,4.89,1.51,4.50391923990499,4.36,5.74,2.34,1.28,2.45,14.4,5.9,8.5,39.6,60.4,10.3,16.18,0.65,NA,0.39,"↗ Ligeramente unlucky",50.9,"✓ Estable",42.6,"🟢 Bajo"
"2026","Piratas de Campeche","Sean Nolin",543594,30.2,9,9,0,5,10.27,1.89,6.32880794701987,4.18,7.04,2.64,2.64,2.67,15.4,5.8,9.6,50,50,26.5,16.6,0.66,NA,3.94,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",71,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Piratas de Campeche","Yunesky Maya",493337,51.2,8,15,1,4,5.92,1.7,5.78671875,5.17,4.53,3.31,1.74,1.37,11.1,8.1,3,46.6,53.4,16.1,17.34,0.6,57.1,0.13,"✓ ERA y FIP alineados",61.7,"↗ Ligeramente sobre promedio",46,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","Sho Itoh",835302,44.1,8,10,3,2,5.28,1.47,5.87108843537415,4.68,5.28,2.84,2.03,1.86,13.3,7.1,6.2,51,49,20,15.79,0.62,NA,-0.59,"↘ Ligeramente lucky",55,"✓ Estable",47.5,"🟢 Bajo"
"2026","Piratas de Campeche","R.J. Martinez",801994,38,8,14,0,2,4.5,1.32,4.72894736842105,2.9,8.76,2.37,1.89,3.7,23.1,6.2,16.9,49.3,50.7,21.6,17.26,0.65,100,-0.23,"✓ ERA y FIP alineados",46.9,"✓ Estable",48,"🟢 Bajo"
"2026","Piratas de Campeche","Joe Record",682489,30.1,5,16,2,2,6.53,1.45,4.04700996677741,3.04,8.31,1.78,1.48,4.67,21.2,4.5,16.7,72.9,27.1,31.2,16.29,0.66,75,2.48,"📈 Unlucky — va a mejorar",68,"↗ Ligeramente sobre promedio",32.9,"🟢 Bajo"
"2026","Piratas de Campeche","Tommy Doyle",656382,30,5,15,0,1,6.6,1.47,5.11666666666667,2.95,9.3,3,2.1,3.1,23.7,7.6,16.1,44.6,55.4,22.6,17.57,0.65,50,1.48,"📈 Unlucky — va a mejorar",68.8,"↗ Ligeramente sobre promedio",49.5,"🟢 Bajo"
"2026","Piratas de Campeche","Ross Carver",687102,21.1,4,7,2,2,5.91,1.13,3.15,1.33,12.66,2.95,1.27,4.29,33.3,7.8,25.5,34.3,65.7,13,16.31,0.64,NA,2.76,"📈 Unlucky — va a mejorar",61.6,"↗ Ligeramente sobre promedio",38.4,"🟢 Bajo"
"2026","Piratas de Campeche","Miller Hogan",676949,14.2,4,4,1,0,4.3,1.09,3.99507042253521,3.04,7.98,2.45,1.23,3.25,22.8,7,15.8,51.9,48.1,15.4,14.18,0.66,NA,0.3,"↗ Ligeramente unlucky",44.8,"✓ Estable",47.3,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","Ljay Newsome",664714,14.2,3,4,0,3,10.43,2.05,8.3612676056338,6.22,1.84,3.07,3.07,0.6,4.1,6.8,-2.7,55.3,44.7,29.4,15.14,0.67,NA,2.07,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",70,"🔴 Alto — bullpen expuesto"
"2026","Piratas de Campeche","Ryan Garcia",674114,11,3,3,0,1,10.64,2.09,6.33181818181818,5.72,4.91,5.73,1.64,0.86,10.9,12.7,-1.8,62.5,37.5,22.2,17.27,0.59,NA,4.31,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",72.3,"🔴 Alto — bullpen expuesto"
"2026","Piratas de Campeche","Jon Olsen",663537,10.2,3,4,1,1,7.59,1.69,5.50294117647059,3.43,10.97,6.75,1.69,1.63,26.5,16.3,10.2,17.6,82.4,14.3,17.63,0.62,NA,2.09,"📈 Unlucky — va a mejorar",79.1,"⚠️ ERA alto — candidato a mejorar",81.1,"🔴 Alto — bullpen expuesto"
"2026","Piratas de Campeche","Jackson Tetreault",676194,9.1,3,5,0,1,8.68,1.71,3.80934065934066,3.7,7.71,2.89,0.96,2.67,19,7.1,11.9,50,50,11.1,20.04,0.64,NA,4.87,"📈 Unlucky — va a mejorar",90.4,"⚠️ ERA alto — candidato a mejorar",49.7,"🟢 Bajo"
"2026","Piratas de Campeche","Onelki Garcia",607162,20,2,17,1,2,8.55,2.05,2.55,4.02,8.1,3.6,0,2.25,17.6,7.8,9.8,69.2,30.8,0,17.65,0.66,57.1,6,"📈 Unlucky — va a mejorar",89.1,"⚠️ ERA alto — candidato a mejorar",21.6,"🟢 Bajo"
"2026","Piratas de Campeche","Domingo Acevedo",642758,10,2,2,1,1,4.5,1.1,2.45,1.17,11.7,1.8,0.9,6.5,32.5,5,27.5,26.7,73.3,9.1,14.8,0.71,NA,2.05,"📈 Unlucky — va a mejorar",46.9,"✓ Estable",27.9,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","Gyeongju Kim",832567,7.2,1,7,0,0,7.04,2.35,9.95555555555556,6.12,4.7,7.04,3.52,0.67,9.8,14.6,-4.8,63.2,36.8,42.9,22.17,0.58,25,-2.92,"📉 Lucky — riesgo regresión",73.3,"↗ Ligeramente sobre promedio",95,"🔴 Alto — bullpen expuesto"
"2026","Piratas de Campeche","Hector Sepulveda",806327,7,1,3,0,0,7.71,1.71,3.57857142857143,2.7,10.29,2.57,1.29,4,24.2,6.1,18.1,45.5,54.5,16.7,17.29,0.63,0,4.13,"📈 Unlucky — va a mejorar",80.3,"⚠️ ERA alto — candidato a mejorar",34.8,"🟢 Bajo"
"2026","Piratas de Campeche","Tyler Thomas",668869,31.2,0,26,2,0,3.13,1.33,2.09230769230769,1.93,11.65,3.41,0.28,3.42,30.6,9,21.6,55.3,44.7,4.8,16.74,0.66,81.8,1.04,"📈 Unlucky — va a mejorar",32.6,"↘ Ligeramente bajo promedio",24.7,"🟢 Bajo"
"2026","Piratas de Campeche","Darrell Thompson",703710,29,0,28,4,2,3.72,1.34,3.35689655172414,2.45,11.17,4.03,0.93,2.77,28.3,10.2,18.1,54.2,45.8,13.6,17.21,0.65,100,0.36,"↗ Ligeramente unlucky",38.8,"↘ Ligeramente bajo promedio",38.1,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","James Hoyt",624586,28.1,0,33,3,2,4.76,1.66,3.505871886121,4.28,6.35,2.54,0.64,2.5,14.9,6,8.9,56.9,43.1,7.1,15.78,0.64,66.7,1.25,"📈 Unlucky — va a mejorar",49.6,"✓ Estable",24.8,"🟢 Bajo"
"2026","Piratas de Campeche","Pablo Tellez",701063,26,0,17,0,2,7.62,1.69,6.45769230769231,4.15,6.23,2.08,2.77,3,15,5,10,42.1,57.9,24.2,17.81,0.64,71.4,1.16,"📈 Unlucky — va a mejorar",79.4,"⚠️ ERA alto — candidato a mejorar",54,"🟡 Moderado"
"2026","Piratas de Campeche","Jose Isidro Marquez",667904,25.2,0,25,3,1,5.61,1.17,4.85634920634921,4.52,5.26,2.45,1.4,2.14,13.8,6.4,7.4,48.3,51.7,13.3,14.38,0.63,66.7,0.75,"↗ Ligeramente unlucky",58.4,"✓ Estable",35.7,"🟢 Bajo"
"2026","Piratas de Campeche","Dan Kubiuk",703655,25,0,26,2,0,1.8,1.2,2.83,4.43,5.76,2.88,0,2,15,7.5,7.5,58.6,41.4,0,14.8,0.67,33.3,-1.03,"📉 Lucky — riesgo regresión",18.8,"⚠️ ERA bajo — riesgo regresión",17.3,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","Seth Mayberry",682255,23,0,21,1,0,4.7,1.52,5.23695652173913,4.78,7.04,5.87,1.17,1.2,17.8,14.9,2.9,50,50,12.5,15.91,0.58,90,-0.54,"↘ Ligeramente lucky",49,"✓ Estable",52.8,"🟡 Moderado"
"2025 (sin datos 2026)","Piratas de Campeche","Ken Giles",571704,18.1,0,20,1,3,5.89,1.53,6.68591160220994,3.47,11.29,7.36,2.45,1.53,27.1,17.6,9.5,56.2,43.8,35.7,18.05,0.56,25,-0.8,"📉 Lucky — riesgo regresión",61.4,"↗ Ligeramente sobre promedio",80.9,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Piratas de Campeche","Luis Castillo",674498,17,0,13,1,1,5.82,1.94,8.67941176470588,5.02,8.47,8.47,3.18,1,19,19,0,38.2,61.8,28.6,19.24,0.56,100,-2.86,"📉 Lucky — riesgo regresión",60.6,"↗ Ligeramente sobre promedio",98.5,"🔴 Alto — bullpen expuesto"
"2026","Piratas de Campeche","Ryan Anderson",669243,16.1,0,14,3,1,2.76,1.04,2.96366459627329,4.68,4.96,2.76,0,1.8,13.6,7.6,6,67.6,32.4,0,12.31,0.67,100,-0.2,"✓ ERA y FIP alineados",28.7,"↘ Ligeramente bajo promedio",16.6,"🟢 Bajo"
"2026","Piratas de Campeche","Kevin Kopps",667434,16.1,0,18,1,0,3.31,1.35,3.21211180124224,3.33,8.27,3.31,0.55,2.5,22.4,9,13.4,55.2,44.8,7.7,15.43,0.63,58.3,0.1,"✓ ERA y FIP alineados",34.5,"↘ Ligeramente bajo promedio",28.1,"🟢 Bajo"
"2026","Piratas de Campeche","Zac Rosscup",573127,15.1,0,16,3,1,2.93,1.37,2.02417218543046,2.58,11.15,4.11,0,2.71,27.5,10.1,17.4,37.9,62.1,0,16.37,0.62,100,0.91,"📈 Unlucky — va a mejorar",30.5,"↘ Ligeramente bajo promedio",24.7,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","Zac Kristofak",670219,13.1,0,14,1,0,4.05,1.43,3.60801526717557,3.27,9.45,4.73,0.67,2,25,12.5,12.5,34.8,65.2,6.7,16.05,0.62,100,0.44,"↗ Ligeramente unlucky",42.2,"✓ Estable",38.4,"🟢 Bajo"
"2026","Piratas de Campeche","Ryder Yakel",840191,10.2,0,11,0,0,7.59,1.78,7.07156862745098,4.33,8.44,5.91,2.53,1.43,19.6,13.7,5.9,57.1,42.9,33.3,19.88,0.59,75,0.52,"↗ Ligeramente unlucky",79.1,"⚠️ ERA alto — candidato a mejorar",73.4,"🔴 Alto — bullpen expuesto"
"2026","Piratas de Campeche","Bernardo Flores Jr.",641576,10.2,0,8,0,0,14.34,2.72,10.7970588235294,6.48,6.75,11.81,3.38,0.57,13.6,23.7,-10.1,63.6,36.4,50,23.44,0.56,33.3,3.54,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Piratas de Campeche","Cody Stashak",664054,8,0,9,0,0,3.38,1.13,5.65,3.81,6.75,2.25,2.25,3,17.6,5.9,11.7,38.9,61.1,18.2,17.63,0.64,60,-2.27,"📉 Lucky — riesgo regresión",35.2,"↘ Ligeramente bajo promedio",47.2,"🟢 Bajo"
"2026","Piratas de Campeche","Ryan Bourassa",802180,5.1,0,6,0,0,5.06,0.94,2.56176470588235,2.99,10.13,5.06,0,2,27.3,13.6,13.7,36.4,63.6,0,14.81,0.58,NA,2.5,"📈 Unlucky — va a mejorar",52.7,"✓ Estable",30.4,"🟢 Bajo"
"2025 (sin datos 2026)","Piratas de Campeche","Rickey Ramirez",669162,5.1,0,5,0,0,10.13,2.25,9.03235294117647,5.4,6.75,6.75,3.38,1,12.9,12.9,0,42.9,57.1,25,23.44,0.65,66.7,1.1,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",91.2,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Elniery García",622556,72.1,15,15,2,6,5.47,1.7,4.77274618585298,4.28,6.84,3.48,1.37,1.96,16.5,8.4,8.1,63.6,36.4,20,16.95,0.64,NA,0.7,"↗ Ligeramente unlucky",57,"✓ Estable",46.5,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Josimar Cousin",814300,62,14,17,4,6,7.55,1.94,7.34354838709677,5.39,5.66,5.66,2.47,1,13.1,13.1,0,51.8,48.2,25.8,18.66,0.6,0,0.21,"✓ ERA y FIP alineados",78.6,"⚠️ ERA alto — candidato a mejorar",78.8,"🔴 Alto — bullpen expuesto"
"2026","Rieleros de Aguascalientes","Oscar De La Cruz",642601,64,12,12,3,7,5.77,1.52,4.103125,3.91,6.47,1.69,1.27,3.83,15.9,4.2,11.7,40.9,59.1,11.1,16.91,0.67,NA,1.67,"📈 Unlucky — va a mejorar",60.1,"↗ Ligeramente sobre promedio",30.4,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Tucker Smith",807774,60.2,12,15,3,3,5.49,1.53,4.62840531561462,4.76,4.3,1.48,1.34,2.9,10.6,3.7,6.9,46,54,11.1,15.81,0.65,0,0.86,"📈 Unlucky — va a mejorar",57.2,"✓ Estable",32.5,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Greg Duncan",827710,62.2,11,14,2,3,4.88,1.29,3.48762057877813,3.74,7.04,2.59,0.72,2.72,18.6,6.8,11.8,50,50,7.8,15.88,0.64,NA,1.39,"📈 Unlucky — va a mejorar",50.8,"✓ Estable",26.3,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Ronald Medrano",642574,54.2,11,12,3,5,6.09,1.59,4.93966789667897,4.01,6.91,2.8,1.65,2.47,17.1,6.9,10.2,50.4,49.6,17.5,16.61,0.64,NA,1.15,"📈 Unlucky — va a mejorar",63.4,"↗ Ligeramente sobre promedio",45.7,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Wendolyn Bautista",642664,37,9,13,1,1,8.76,1.84,6.25810810810811,3.83,8.76,4.62,2.43,1.89,20.7,10.9,9.8,56.5,43.5,33.3,19.08,0.62,NA,2.5,"📈 Unlucky — va a mejorar",91.2,"⚠️ ERA alto — candidato a mejorar",74.3,"🔴 Alto — bullpen expuesto"
"2026","Rieleros de Aguascalientes","Ben Holmes",592411,36,7,8,1,3,6.5,1.64,5.4,5.12,4.5,3.25,1.5,1.38,11.5,8.3,3.2,38.5,61.5,12.5,15.64,0.67,NA,1.1,"📈 Unlucky — va a mejorar",67.7,"↗ Ligeramente sobre promedio",44.6,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Adrian Almeida",622426,28,6,10,2,2,6.75,2.07,3.93571428571429,3.04,10.61,3.86,1.29,2.75,23.9,8.7,15.2,63,37,23.5,20,0.59,50,2.81,"📈 Unlucky — va a mejorar",70.3,"↗ Ligeramente sobre promedio",48.6,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Harol González",656083,22.1,5,5,2,2,7.25,1.7,5.05045248868778,3.6,7.66,2.01,2.01,3.8,18.1,4.8,13.3,47.8,52.2,20.8,16.93,0.64,NA,2.2,"📈 Unlucky — va a mejorar",75.5,"⚠️ ERA alto — candidato a mejorar",50.1,"🟡 Moderado"
"2026","Rieleros de Aguascalientes","Deylen Miley",694657,13.2,4,4,0,1,5.93,2.05,4.74090909090909,4.67,9.22,7.9,0.66,1.17,19.7,16.9,2.8,44.4,55.6,6.7,19.46,0.55,NA,1.19,"📈 Unlucky — va a mejorar",61.8,"↗ Ligeramente sobre promedio",73.3,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Wilfredo Boscan",517448,11.1,3,5,0,2,13.5,2.74,12.0689189189189,5.42,6.35,6.35,5.56,1,12.5,12.5,0,56,44,63.6,20.03,0.59,NA,1.43,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Juan Carlos Sulbaran",543833,12.1,2,5,2,1,10.22,2.35,7.1995867768595,4.62,6.57,3.65,2.92,1.8,14.1,7.8,6.3,30.8,69.2,22.2,20.03,0.57,100,3.02,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",65.7,"🟡 Moderado"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Alex Scherff",669085,9.2,2,13,0,1,19.55,3.21,9.88913043478261,6.3,7.45,12.1,2.79,0.62,13.1,21.3,-8.2,35,65,23.1,25.24,0.53,63.6,9.66,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Noah Bremer",676084,7,2,3,0,0,10.29,1.86,4.43571428571429,6.3,3.86,6.43,0,0.6,8.3,13.9,-5.6,50,50,0,18.29,0.59,NA,5.85,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",53.1,"🟡 Moderado"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Ramón Rosso",665759,18,1,19,1,2,9,2.28,7.53888888888889,5.41,9,10.5,2,0.86,18.2,21.2,-3,44.4,55.6,20,24,0.56,80,1.46,"📈 Unlucky — va a mejorar",93.8,"⚠️ ERA alto — candidato a mejorar",93,"🔴 Alto — bullpen expuesto"
"2026","Rieleros de Aguascalientes","Jimmy Burnette",694787,30,0,33,0,2,2.1,1.27,2.58333333333333,2.87,11.1,5.7,0,1.95,28.7,14.7,14,74.5,25.5,0,17.27,0.62,68.8,-0.48,"↘ Ligeramente lucky",21.9,"⚠️ ERA bajo — riesgo regresión",34.2,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Nick Trogrlic-Iverson",666371,28,0,26,3,1,5.46,1.89,5.04285714285714,4.57,7.07,4.82,1.29,1.47,16.8,11.5,5.3,59.3,40.7,18.2,19.29,0.63,73.7,0.42,"↗ Ligeramente unlucky",56.9,"✓ Estable",48.3,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Cam Robinson",676515,27,0,28,3,1,2.67,1.41,2.15,2.75,11,4.33,0,2.54,26.8,10.6,16.2,70.6,29.4,0,18.93,0.6,33.3,0.52,"↗ Ligeramente unlucky",27.8,"↘ Ligeramente bajo promedio",26,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Jojanse Torres",666672,26,0,30,0,3,9.35,2.27,6.76538461538462,5.98,4.85,6.58,1.73,0.74,9.9,13.5,-3.6,41.5,58.5,13.2,19.19,0.58,33.3,2.58,"📈 Unlucky — va a mejorar",97.4,"⚠️ ERA alto — candidato a mejorar",65.4,"🟡 Moderado"
"2026","Rieleros de Aguascalientes","Jonathan Vargas",500279,23.2,0,27,1,1,6.08,1.73,5.21896551724138,4.85,6.85,5.7,1.14,1.2,16.8,14,2.8,54.2,45.8,13.6,16.06,0.62,68.2,0.86,"📈 Unlucky — va a mejorar",63.3,"↗ Ligeramente sobre promedio",51.3,"🟡 Moderado"
"2026","Rieleros de Aguascalientes","Williander Moreno",678981,23.2,0,24,0,1,7.23,1.99,3.10689655172414,3.42,9.13,2.66,0.76,3.43,19.8,5.8,14,44.7,55.3,7.7,19.31,0.68,60,4.12,"📈 Unlucky — va a mejorar",75.3,"⚠️ ERA alto — candidato a mejorar",27.4,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Raffi Vizcaíno",642563,21.1,0,25,2,6,10.55,2.16,6.23056872037915,4.33,8.86,5.91,2.11,1.5,18.9,12.6,6.3,44.2,55.8,20.8,18.7,0.61,62.5,4.32,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",67.1,"🟡 Moderado"
"2026","Rieleros de Aguascalientes","Eduardo Paredes",622161,20.1,0,23,2,0,3.1,1.77,4.59278606965174,5.03,5.31,3.98,0.89,1.33,13,9.8,3.2,51.2,48.8,10,16.62,0.63,60,-1.49,"📉 Lucky — riesgo regresión",32.3,"↘ Ligeramente bajo promedio",37.2,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Dany Jiménez",666204,20,0,25,1,0,10.35,2.65,7.2,5.72,9.45,12.6,1.35,0.75,19.4,25.9,-6.5,46.9,53.1,17.6,23.2,0.53,33.3,3.15,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",95.8,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Yaya Chentouf",663506,17,0,16,0,5,11.12,2.53,7.38529411764706,5.49,7.41,8.47,2.12,0.88,15.4,17.6,-2.2,63.6,36.4,33.3,20.71,0.61,83.3,3.73,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",82.6,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Jordan Johnson",607588,16.1,0,16,0,0,9.92,1.9,4.7027950310559,3.91,7.16,2.2,1.65,3.25,16.5,5.1,11.4,55.9,44.1,20,17.57,0.65,55.6,5.22,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",38,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Richard Guasch",683014,14,0,13,2,0,1.93,1.14,0.221428571428572,-0.51,16.07,1.93,0,8.33,42.4,5.1,37.3,61.1,38.9,0,15.79,0.65,NA,1.71,"📈 Unlucky — va a mejorar",20.1,"⚠️ ERA bajo — riesgo regresión",11.6,"🟢 Bajo"
"2026","Rieleros de Aguascalientes","Mario Garcia",678712,13,0,12,0,0,7.62,1.77,4.30384615384615,4.37,4.85,0.69,1.38,7,11.5,1.6,9.9,50,50,13.3,14.31,0.64,16.7,3.32,"📈 Unlucky — va a mejorar",79.4,"⚠️ ERA alto — candidato a mejorar",24.8,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Ramon Santos",622353,12.2,0,13,0,1,7.82,2.21,6.42868852459016,5.4,7.82,8.53,1.42,0.92,15.5,16.9,-1.4,34.6,65.4,11.8,21.39,0.57,28.6,1.39,"📈 Unlucky — va a mejorar",81.5,"⚠️ ERA alto — candidato a mejorar",72.5,"🔴 Alto — bullpen expuesto"
"2026","Rieleros de Aguascalientes","Porfirio Guerrero",815760,10.2,0,7,0,0,10.13,2.16,7.07156862745098,5.01,5.91,4.22,2.53,1.4,12.7,9.1,3.6,28,72,16.7,20.25,0.62,37.5,3.06,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",63.3,"🟡 Moderado"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Tomas Solis",477584,10.1,0,10,0,0,7.84,1.65,8.79356435643564,6.14,1.74,2.61,3.48,0.67,4.3,6.4,-2.1,53.6,46.4,30.8,15.29,0.59,37.5,-0.95,"📉 Lucky — riesgo regresión",81.7,"⚠️ ERA alto — candidato a mejorar",67.9,"🟡 Moderado"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Andrew Schultz",669697,9.1,0,8,0,0,4.82,2.04,3.36978021978022,3.34,13.5,9.64,0,1.4,30.4,21.7,8.7,63.6,36.4,0,21.64,0.53,66.7,1.45,"📈 Unlucky — va a mejorar",50.2,"✓ Estable",57.8,"🟡 Moderado"
"2026","Rieleros de Aguascalientes","Pedro Rodriguez",466463,9,0,11,2,2,12,2.78,5.81666666666667,6.02,5,7,1,0.71,10,14,-4,52.6,47.4,11.1,20.33,0.6,NA,6.18,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",57,"🟡 Moderado"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Carlo Reyes",683689,9,0,9,1,0,8,1.56,7.03888888888889,5.55,6,7,2,0.86,15,17.5,-2.5,42.1,57.9,18.2,17.78,0.56,33.3,0.96,"📈 Unlucky — va a mejorar",83.3,"⚠️ ERA alto — candidato a mejorar",72,"🔴 Alto — bullpen expuesto"
"2026","Rieleros de Aguascalientes","Yosshel Hurtado",657896,8.2,0,7,0,0,6.23,1.5,4.73536585365854,4.68,6.23,4.15,1.04,1.5,15.4,10.3,5.1,60,40,12.5,17.31,0.62,0,1.49,"📈 Unlucky — va a mejorar",64.9,"↗ Ligeramente sobre promedio",40.5,"🟢 Bajo"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Tyler Wilson",543934,8.1,0,10,0,1,18.36,3.36,8.70555555555556,4.97,9.72,8.64,3.24,1.13,16.4,14.5,1.9,55.6,44.4,37.5,24.24,0.55,33.3,9.65,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Vidal Sotelo",691678,6.2,0,5,0,0,12.15,2.25,8.31129032258064,5.17,8.1,8.1,2.7,1,16.7,16.7,0,66.7,33.3,50,21,0.53,57.1,3.84,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",89.1,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Rieleros de Aguascalientes","Angel De Jesus",669804,5.2,0,7,0,2,17.47,1.94,12.5730769230769,7.14,1.59,6.35,4.76,0.25,3.4,13.8,-10.4,53.3,46.7,42.9,18.71,0.56,60,4.9,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2026","Saraperos de Saltillo","Wilmer Font",521655,60.1,12,12,5,3,4.92,1.31,3.28311148086522,2.38,9.99,2.54,1.04,3.94,26.5,6.7,19.8,50,50,13.2,16.18,0.68,NA,1.64,"📈 Unlucky — va a mejorar",51.2,"✓ Estable",34.4,"🟢 Bajo"
"2026","Saraperos de Saltillo","Erich Uelmen",657272,57.1,12,12,3,6,4.4,1.43,3.25507880910683,3.58,7.85,2.83,0.63,2.78,19.7,7.1,12.6,63.8,36.2,9.5,16.97,0.62,NA,1.14,"📈 Unlucky — va a mejorar",45.8,"✓ Estable",31.8,"🟢 Bajo"
"2026","Saraperos de Saltillo","Luis Payan",674478,41,10,11,0,2,5.71,1.71,4.46707317073171,3.68,7.68,2.41,1.54,3.18,18.3,5.8,12.5,45.9,54.1,15.2,18.1,0.63,NA,1.24,"📈 Unlucky — va a mejorar",59.5,"✓ Estable",47.7,"🟢 Bajo"
